"identifier","game_rank","points","bgg_id","bgg_name"
76,43,8,233078,"Twilight Imperium: Fourth Edition"
76,44,7,321608,"Hegemony: Lead Your Class to Victory"
76,45,6,310873,"Carnegie"
76,46,5,383179,"Age of Innovation"
76,47,4,2653,"Survive: Escape from Atlantis!"
76,48,3,332800,"Summoner Wars (Second Edition)"
76,49,2,39463,"Cosmic Encounter"
76,50,1,188834,"Secret Hitler"
77,1,50,174430,"Gloomhaven"
77,2,49,337627,"Voidfall"
77,3,48,161533,"Lisboa"
77,4,47,109276,"Kanban: Driver's Edition"
77,5,46,224517,"Brass: Birmingham"
77,6,45,220308,"Gaia Project"
77,7,44,295770,"Frosthaven"
77,8,43,163068,"Trickerion: Legends of Illusion"
77,9,42,383179,"Age of Innovation"
77,10,41,251247,"Barrage"
77,11,40,185343,"Anachrony"
77,12,39,203993,"Lorenzo il Magnifico"
77,13,38,162886,"Spirit Island"
77,14,37,161970,"Alchemists"
77,15,36,396790,"Nucleum"
77,16,35,164928,"Orléans"
77,17,34,250881,"Dominations: Road to Civilization"
77,18,33,322289,"Darwin's Journey"
77,19,32,214880,"City of the Big Shoulders"
77,20,31,159675,"Fields of Arle"
77,21,30,146021,"Eldritch Horror"
77,22,29,347305,"Inventions: Evolution of Ideas"
77,23,28,177736,"A Feast for Odin"
77,24,27,380607,"Great Western Trail: New Zealand"
77,25,26,234487,"Altiplano"
77,26,25,256680,"Return to Dark Tower"
77,27,24,167791,"Terraforming Mars"
77,28,23,321608,"Hegemony: Lead Your Class to Victory"
77,29,22,400602,"Civolution"
77,30,21,312484,"Lost Ruins of Arnak"
77,31,20,332772,"Revive"
77,32,19,161936,"Pandemic Legacy: Season 1"
77,33,18,102652,"Sentinels of the Multiverse"
77,34,17,256997,"Perseverance: Castaway Chronicles – Episodes 1 & 2"
77,35,16,342942,"Ark Nova"
77,36,15,84876,"The Castles of Burgundy"
77,37,14,2651,"Power Grid"
77,38,13,306481,"Tawantinsuyu: The Inca Empire"
77,39,12,120677,"Terra Mystica"
77,40,11,111341,"The Great Zimbabwe"
77,41,10,422541,"Star Trek: Captain's Chair"
77,42,9,96848,"Mage Knight Board Game"
77,43,8,126042,"Nations"
77,44,7,317985,"Beyond the Sun"
77,45,6,418059,"SETI: Search for Extraterrestrial Intelligence"
77,46,5,154203,"Imperial Settlers"
77,47,4,404431,"Men-Nefer"
77,48,3,351913,"Tiletum"
77,49,2,421310,"Beyond the Horizon"
77,50,1,13122,"Antiquity"
78,1,50,69601,"1880: China"
78,2,49,198953,"Pax Renaissance"
78,3,48,193867,"1822: The Railways of Great Britain"
78,4,47,121,"Dune"
78,5,46,125153,"The Gallerist"
78,6,45,175914,"Food Chain Magnate"
78,7,44,245532,"18GB: The Railways of Great Britain"
78,8,43,308305,"21Moon"
78,9,42,19777,"Indonesia"
78,10,41,35677,"Le Havre"
78,11,40,214880,"City of the Big Shoulders"
78,12,39,332686,"John Company: Second Edition"
78,13,38,23817,"1861: The Railways of the Russian Empire"
78,14,37,424,"1870: Railroading Across the Trans Mississippi from 1870"
78,15,36,421,"1830: Railways & Robber Barons"
78,16,35,126163,"Tzolk'in: The Mayan Calendar"
78,17,34,329563,"Prime Minister"
78,18,33,26990,"Container"
78,19,32,256730,"Pipeline"
78,20,31,37358,"Founding Fathers"
78,21,30,13780,"In the Shadow of the Emperor"
78,22,29,176494,"Isle of Skye: From Chieftain to King"
78,23,28,118,"Modern Art"
78,24,27,62219,"Dominant Species"
78,25,26,128780,"Pax Porfiriana"
78,26,25,31730,"Wabash Cannonball"
78,27,24,122515,"Keyflower"
78,28,23,224517,"Brass: Birmingham"
78,29,22,17392,"Here I Stand"
78,30,21,256960,"Pax Pamir: Second Edition"
78,31,20,70149,"Ora et Labora"
78,32,19,146886,"La Granja"
78,33,18,47,"Chinatown"
78,34,17,136888,"Bruges"
78,35,16,203321,"This War Without an Enemy"
78,36,15,316624,"Stationfall"
78,37,14,552,"Bus"
78,38,13,9625,"Struggle of Empires"
78,39,12,205896,"Rising Sun"
78,40,11,174155,"Lignum"
78,41,10,4098,"Age of Steam"
78,42,9,216132,"Clans of Caledonia"
78,43,8,281442,"Trismegistus: The Ultimate Formula"
78,44,7,161533,"Lisboa"
78,45,6,247763,"Underwater Cities"
78,46,5,350205,"Horseless Carriage"
78,47,4,362868,"Fire & Stone: Siege of Vienna 1683"
78,48,3,249381,"The Estates"
78,49,2,43845,"18Ardennes"
78,50,1,111341,"The Great Zimbabwe"
79,1,50,28720,"Brass: Lancashire"
79,2,49,332686,"John Company: Second Edition"
79,3,48,316624,"Stationfall"
79,4,47,205637,"Arkham Horror: The Card Game"
79,5,46,12,"Ra"
79,6,45,256960,"Pax Pamir: Second Edition"
79,7,44,135382,"Shadowrun: Crossfire"
79,8,43,4098,"Age of Steam"
79,9,42,23540,"Shikoku 1889"
79,10,41,20551,"Shogun"
79,11,40,84876,"The Castles of Burgundy"
79,12,39,97207,"Dungeon Petz"
79,13,38,277659,"Final Girl"
79,14,37,90137,"Blood Bowl: Team Manager – The Card Game"
79,15,36,202426,"Sidereal Confluence"
79,16,35,125153,"The Gallerist"
79,17,34,15987,"Arkham Horror"
79,18,33,170216,"Blood Rage"
79,19,32,291572,"Oath"
79,20,31,103885,"Star Wars: X-Wing Miniatures Game"
79,21,30,124361,"Concordia"
79,22,29,31260,"Agricola"
79,23,28,115746,"War of the Ring: Second Edition"
79,24,27,162886,"Spirit Island"
79,25,26,140934,"Arboretum"
79,26,25,216132,"Clans of Caledonia"
79,27,24,172308,"Broom Service"
79,28,23,132531,"Roll for the Galaxy"
79,29,22,244521,"Quacks"
79,30,21,233078,"Twilight Imperium: Fourth Edition"
79,31,20,157354,"Five Tribes: The Djinns of Naqala"
79,32,19,148949,"Istanbul"
79,33,18,209010,"Mechs vs. Minions"
79,34,17,284083,"The Crew: The Quest for Planet Nine"
79,35,16,40692,"Small World"
79,36,15,34585,"Keltis"
79,37,14,191189,"Aeon's End"
79,38,13,291453,"SCOUT"
79,39,12,371942,"The White Castle"
79,40,11,366013,"Heat: Pedal to the Metal"
79,41,10,359438,"Skymines"
79,42,9,43015,"Hansa Teutonica"
79,43,8,162007,"Steampunk Rally"
79,44,7,121921,"Robinson Crusoe: Adventures on the Cursed Island"
79,45,6,192291,"Sushi Go Party!"
79,46,5,30549,"Pandemic"
79,47,4,266192,"Wingspan"
79,48,3,11,"Bohnanza"
79,49,2,156129,"Deception: Murder in Hong Kong"
79,50,1,91312,"Discworld: Ankh-Morpork"
80,1,50,84876,"The Castles of Burgundy"
80,2,49,41,"Can't Stop"
80,3,48,342942,"Ark Nova"
80,4,47,54043,"Jaipur"
80,5,46,122515,"Keyflower"
80,6,45,37628,"Haggis"
80,7,44,118048,"Targi"
80,8,43,230802,"Azul"
80,9,42,214029,"SpaceCorp: 2025-2300AD"
80,10,41,205059,"Mansions of Madness: Second Edition"
80,11,40,119432,"Snowdonia"
80,12,39,12,"Ra"
80,13,38,5,"Acquire"
80,14,37,304783,"Hadrian's Wall"
80,15,36,229853,"Teotihuacan: City of Gods"
80,16,35,131287,"Panamax"
80,17,34,242302,"Space Base"
80,18,33,354,"Stick 'Em"
80,19,32,66589,"Navegador"
80,20,31,372559,"Spots"
81,1,50,154809,"Nippon"
81,2,49,342942,"Ark Nova"
81,3,48,391137,"Galactic Cruise"
81,4,47,224517,"Brass: Birmingham"
81,5,46,393165,"Inferno"
81,6,45,345868,"Federation"
81,7,44,176494,"Isle of Skye: From Chieftain to King"
81,8,43,251247,"Barrage"
81,9,42,342810,"Marrakesh"
81,10,41,296151,"Viscounts of the West Kingdom"
81,11,40,84876,"The Castles of Burgundy"
81,12,39,172386,"Mombasa"
81,13,38,151022,"Baseball Highlights: 2045"
81,14,37,342070,"Thunder Road: Vendetta"
81,15,36,266810,"Paladins of the West Kingdom"
81,16,35,329551,"Mosaic: A Story of Civilization"
81,17,34,126163,"Tzolk'in: The Mayan Calendar"
81,18,33,254640,"Just One"
81,19,32,177678,"Signorie"
81,20,31,144733,"Russian Railroads"
81,21,30,20437,"Lords of Vegas"
81,22,29,34635,"Stone Age"
81,23,28,170042,"Raiders of the North Sea"
81,24,27,329500,"Unconscious Mind"
81,25,26,420087,"Flip 7"
81,26,25,9209,"Ticket to Ride"
81,27,24,224783,"Vindication"
81,28,23,172287,"Champions of Midgard"
81,29,22,109276,"Kanban: Driver's Edition"
81,30,21,247763,"Underwater Cities"
81,31,20,317985,"Beyond the Sun"
81,32,19,269144,"Hadara"
81,33,18,249381,"The Estates"
81,34,17,432,"Take 5"
81,35,16,152162,"Diamonds"
81,36,15,258779,"Planet Unknown"
81,37,14,178900,"Codenames"
81,38,13,367833,"Forges of Ravenshire"
81,39,12,73439,"Troyes"
81,40,11,126042,"Nations"
81,41,10,400314,"Apiary"
81,42,9,366013,"Heat: Pedal to the Metal"
81,43,8,69789,"Ascension: Deckbuilding Game"
81,44,7,294693,"Nokosu Dice"
81,45,6,185343,"Anachrony"
81,46,5,104006,"Village"
81,47,4,144344,"Rococo"
81,48,3,194607,"Mystic Vale"
81,49,2,280480,"Crystal Palace"
81,50,1,329839,"So Clover!"
83,1,50,316554,"Dune: Imperium"
83,2,49,199792,"Everdell"
83,3,48,193738,"Great Western Trail"
83,4,47,144344,"Rococo"
83,5,46,342942,"Ark Nova"
83,6,45,167791,"Terraforming Mars"
83,7,44,4098,"Age of Steam"
83,8,43,128621,"Viticulture"
83,9,42,42052,"Vinhos"
83,10,41,266810,"Paladins of the West Kingdom"
83,11,40,280480,"Crystal Palace"
83,12,39,203993,"Lorenzo il Magnifico"
83,13,38,182874,"Grand Austria Hotel"
83,14,37,251247,"Barrage"
83,15,36,359438,"Skymines"
83,16,35,162886,"Spirit Island"
83,17,34,84876,"The Castles of Burgundy"
83,18,33,187645,"Star Wars: Rebellion"
83,19,32,391163,"Forest Shuffle"
83,20,31,161936,"Pandemic Legacy: Season 1"
83,21,30,262712,"Res Arcana"
83,22,29,237182,"Root"
83,23,28,318084,"Furnace"
83,24,27,220877,"Rajas of the Ganges"
83,25,26,31260,"Agricola"
83,26,25,308765,"Praga Caput Regni"
83,27,24,124361,"Concordia"
83,28,23,350184,"Earth"
83,29,22,272739,"Clinic: Deluxe Edition"
83,30,21,2651,"Power Grid"
83,31,20,28143,"Race for the Galaxy"
83,32,19,369880,"Beer & Bread"
83,33,18,217372,"The Quest for El Dorado"
83,34,17,368386,"El Burro: A La Granja Game"
83,35,16,316546,"Clever Cubed"
83,36,15,36218,"Dominion"
83,37,14,2655,"Hive"
83,38,13,190082,"Whitehall Mystery"
83,39,12,173346,"7 Wonders Duel"
83,40,11,102680,"Trajan"
83,41,10,298069,"Cubitos"
83,42,9,358557,"The Search for Lost Species"
83,43,8,70323,"King of Tokyo"
83,44,7,118048,"Targi"
83,45,6,266192,"Wingspan"
83,46,5,158899,"Colt Express"
83,47,4,247367,"Air, Land, & Sea"
83,48,3,233371,"Clank! In! Space!: A Deck-Building Adventure"
83,49,2,291453,"SCOUT"
83,50,1,244521,"Quacks"
84,1,50,31260,"Agricola"
84,2,49,125153,"The Gallerist"
84,3,48,224517,"Brass: Birmingham"
84,4,47,4098,"Age of Steam"
84,5,46,202426,"Sidereal Confluence"
84,6,45,175914,"Food Chain Magnate"
84,7,44,28143,"Race for the Galaxy"
84,8,43,160495,"ZhanGuo"
84,9,42,220308,"Gaia Project"
84,10,41,42052,"Vinhos"
84,11,40,104006,"Village"
84,12,39,12,"Ra"
84,13,38,297562,"Kemet: Blood and Sand"
84,14,37,359871,"Arcs"
84,15,36,43015,"Hansa Teutonica"
84,16,35,217372,"The Quest for El Dorado"
84,17,34,338760,"Imperial Steam"
84,18,33,332772,"Revive"
84,19,32,2651,"Power Grid"
84,20,31,256960,"Pax Pamir: Second Edition"
84,21,30,368975,"Cuzco"
84,22,29,93,"El Grande"
84,23,28,367150,"Dune: War for Arrakis"
84,24,27,111341,"The Great Zimbabwe"
84,25,26,355467,"Envelopes of Cash"
84,26,25,345868,"Federation"
84,27,24,174430,"Gloomhaven"
84,28,23,161882,"Irish Gauge"
84,29,22,177478,"IKI"
84,30,21,310873,"Carnegie"
84,31,20,256730,"Pipeline"
84,32,19,47,"Chinatown"
84,33,18,41114,"The Resistance"
84,34,17,251247,"Barrage"
84,35,16,316554,"Dune: Imperium"
84,36,15,36218,"Dominion"
84,37,14,359438,"Skymines"
84,38,13,311193,"Anno 1800: The Board Game"
84,39,12,408180,"Shackleton Base: A Journey to the Moon"
84,40,11,124742,"Android: Netrunner"
84,41,10,205637,"Arkham Horror: The Card Game"
84,42,9,164928,"Orléans"
84,43,8,177736,"A Feast for Odin"
84,44,7,404431,"Men-Nefer"
84,45,6,362944,"War of the Ring: The Card Game"
84,46,5,144344,"Rococo"
84,47,4,262712,"Res Arcana"
84,48,3,351913,"Tiletum"
84,49,2,342810,"Marrakesh"
84,50,1,366013,"Heat: Pedal to the Metal"
85,1,50,332686,"John Company: Second Edition"
85,2,49,12,"Ra"
85,3,48,224517,"Brass: Birmingham"
85,4,47,321608,"Hegemony: Lead Your Class to Victory"
85,5,46,358661,"Andromeda's Edge"
85,6,45,411567,"The Gang"
85,7,44,359871,"Arcs"
85,8,43,342921,"The British Way: Counterinsurgency at the End of Empire"
85,9,42,463,"Magic: The Gathering"
85,10,41,418059,"SETI: Search for Extraterrestrial Intelligence"
85,11,40,206480,"Imperial Struggle"
85,12,39,385610,"Kutná Hora: The City of Silver"
85,13,38,351040,"Ready Set Bet"
85,14,37,318084,"Furnace"
85,15,36,421006,"The Lord of the Rings: Duel for Middle-earth"
85,16,35,316554,"Dune: Imperium"
85,17,34,266810,"Paladins of the West Kingdom"
85,18,33,17392,"Here I Stand"
85,19,32,14105,"Commands & Colors: Ancients"
85,20,31,169786,"Scythe"
85,21,30,124361,"Concordia"
85,22,29,342070,"Thunder Road: Vendetta"
85,23,28,284083,"The Crew: The Quest for Planet Nine"
85,24,27,284189,"Foundations of Rome"
85,25,26,167791,"Terraforming Mars"
85,26,25,237182,"Root"
85,27,24,258779,"Planet Unknown"
85,28,23,244521,"Quacks"
85,29,22,127997,"Qin"
85,30,21,373106,"Sky Team"
85,31,20,187645,"Star Wars: Rebellion"
85,32,19,199792,"Everdell"
85,33,18,145659,"Scoville"
85,34,17,2842,"TransAmerica"
85,35,16,12333,"Twilight Struggle"
85,36,15,291572,"Oath"
85,37,14,256960,"Pax Pamir: Second Edition"
85,38,13,410201,"Wyrmspan"
85,39,12,193738,"Great Western Trail"
85,40,11,329465,"Red Rising"
85,41,10,392767,"Patrician: Towers of Influence"
85,42,9,400314,"Apiary"
85,43,8,28143,"Race for the Galaxy"
85,44,7,385761,"Faraway"
85,45,6,348450,"Lacrimosa"
85,46,5,231733,"Obsession"
85,47,4,304783,"Hadrian's Wall"
85,48,3,266192,"Wingspan"
85,49,2,365258,"World Wonders"
85,50,1,17405,"1846: The Race for the Midwest"
86,1,50,167791,"Terraforming Mars"
86,2,49,224517,"Brass: Birmingham"
86,3,48,290484,"Unsettled"
86,4,47,163068,"Trickerion: Legends of Illusion"
86,5,46,251247,"Barrage"
86,6,45,205637,"Arkham Horror: The Card Game"
86,7,44,193738,"Great Western Trail"
86,8,43,281466,"Yedo: Deluxe Master Set"
86,9,42,12,"Ra"
86,10,41,4098,"Age of Steam"
86,11,40,342942,"Ark Nova"
86,12,39,265188,"Glen More II: Chronicles"
86,13,38,231733,"Obsession"
86,14,37,224783,"Vindication"
86,15,36,210296,"DinoGenics"
86,16,35,125153,"The Gallerist"
86,17,34,128621,"Viticulture"
86,18,33,173346,"7 Wonders Duel"
86,19,32,162886,"Spirit Island"
86,20,31,42052,"Vinhos"
86,21,30,331106,"The Witcher: Old World"
86,22,29,84876,"The Castles of Burgundy"
86,23,28,256997,"Perseverance: Castaway Chronicles – Episodes 1 & 2"
86,24,27,310873,"Carnegie"
86,25,26,174837,"Sol: Last Days of a Star"
86,26,25,266192,"Wingspan"
86,27,24,169255,"A Game of Thrones: The Card Game (Second Edition)"
86,28,23,329551,"Mosaic: A Story of Civilization"
86,29,22,397393,"Altered"
86,30,21,322289,"Darwin's Journey"
86,31,20,371942,"The White Castle"
86,32,19,158600,"Hanamikoji"
86,33,18,368173,"Let's Go! To Japan"
86,34,17,297030,"Tekhenu: Obelisk of the Sun"
86,35,16,276182,"Dead Reckoning"
86,36,15,255984,"Sleeping Gods"
86,37,14,196340,"Yokohama"
86,38,13,281442,"Trismegistus: The Ultimate Formula"
86,39,12,237182,"Root"
86,40,11,295564,"Unmatched Game System"
86,41,10,184267,"On Mars"
86,42,9,312484,"Lost Ruins of Arnak"
86,43,8,177736,"A Feast for Odin"
86,44,7,250458,"Gùgōng"
86,45,6,213893,"Yamataï"
86,46,5,140620,"Lewis & Clark: The Expedition"
86,47,4,184921,"Bunny Kingdom"
86,48,3,217372,"The Quest for El Dorado"
86,49,2,366013,"Heat: Pedal to the Metal"
86,50,1,277659,"Final Girl"
87,1,50,162886,"Spirit Island"
87,2,49,161533,"Lisboa"
87,3,48,96848,"Mage Knight Board Game"
87,4,47,332686,"John Company: Second Edition"
87,5,46,125153,"The Gallerist"
87,6,45,109276,"Kanban: Driver's Edition"
87,7,44,163068,"Trickerion: Legends of Illusion"
87,8,43,184267,"On Mars"
87,9,42,237179,"Weather Machine"
87,10,41,347305,"Inventions: Evolution of Ideas"
87,11,40,283863,"The Magnificent"
87,12,39,104006,"Village"
87,13,38,280480,"Crystal Palace"
87,14,37,352695,"Oranienburger Kanal"
87,15,36,269511,"Cooper Island"
87,16,35,224517,"Brass: Birmingham"
87,17,34,193738,"Great Western Trail"
87,18,33,316624,"Stationfall"
87,19,32,196526,"Coffee Roaster"
87,20,31,264052,"Circadians: First Light"
87,21,30,322499,"Red Dust Rebellion"
87,22,29,256960,"Pax Pamir: Second Edition"
87,23,28,291457,"Gloomhaven: Jaws of the Lion"
87,24,27,175095,"Dawn of the Zeds (Third Edition)"
87,25,26,300322,"Hallertau"
87,26,25,187617,"Nemo's War (Second Edition)"
87,27,24,345972,"Cat in the Box: Deluxe Edition"
87,28,23,411567,"The Gang"
87,29,22,332853,"Dom Pierre"
87,30,21,359438,"Skymines"
87,31,20,231733,"Obsession"
87,32,19,220308,"Gaia Project"
87,33,18,36218,"Dominion"
87,34,17,521,"Crokinole"
87,35,16,177736,"A Feast for Odin"
87,36,15,164928,"Orléans"
87,37,14,102794,"Caverna: The Cave Farmers"
87,38,13,272739,"Clinic: Deluxe Edition"
87,39,12,362452,"Atiwa"
87,40,11,316554,"Dune: Imperium"
87,41,10,266830,"QE"
87,42,9,284083,"The Crew: The Quest for Planet Nine"
87,43,8,237182,"Root"
87,44,7,118,"Modern Art"
87,45,6,291453,"SCOUT"
87,46,5,274637,"Unmatched: Battle of Legends, Volume One"
87,47,4,296237,"Warp's Edge"
87,48,3,178900,"Codenames"
87,49,2,6901,"Euchre"
87,50,1,2838,"Loaded Questions"
89,1,50,256960,"Pax Pamir: Second Edition"
89,2,49,128621,"Viticulture"
89,3,48,220,"High Society"
89,4,47,295535,"Dark Ages: Heritage of Charlemagne"
89,5,46,130486,"Small City"
89,6,45,321608,"Hegemony: Lead Your Class to Victory"
89,7,44,229713,"War Room"
89,8,43,222509,"Lords of Hellas"
89,9,42,253608,"18Chesapeake"
89,10,41,154825,"Arkwright"
89,11,40,319910,"Pagan: Fate of Roanoke"
89,12,39,161882,"Irish Gauge"
89,13,38,223040,"Fantasy Realms"
89,14,37,4098,"Age of Steam"
89,15,36,221194,"Dinosaur Island"
89,16,35,311193,"Anno 1800: The Board Game"
89,17,34,272380,"SHŌBU"
89,18,33,23540,"Shikoku 1889"
89,19,32,365357,"Railways of the Lost Atlas"
89,20,31,39463,"Cosmic Encounter"
89,21,30,385529,"The Vale of Eternity"
89,22,29,317985,"Beyond the Sun"
89,23,28,332686,"John Company: Second Edition"
89,24,27,167355,"Nemesis"
89,25,26,200511,"After the Empire"
89,26,25,170042,"Raiders of the North Sea"
89,27,24,293014,"Nidavellir"
89,28,23,176734,"The Manhattan Project: Energy Empire"
89,29,22,318084,"Furnace"
89,30,21,329082,"Radlands"
89,31,20,111341,"The Great Zimbabwe"
89,32,19,287941,"Formosa Tea"
89,33,18,337765,"Brian Boru: High King of Ireland"
89,34,17,306040,"Merv: The Heart of the Silk Road"
89,35,16,128271,"Ginkgopolis"
89,36,15,158600,"Hanamikoji"
89,37,14,231733,"Obsession"
89,38,13,257198,"TOKYO TSUKIJI MARKET"
89,39,12,270844,"Imperial Settlers: Empires of the North"
89,40,11,283393,"Aquatica"
89,41,10,17405,"1846: The Race for the Midwest"
89,42,9,552,"Bus"
89,43,8,318983,"Faiyum"
89,44,7,233078,"Twilight Imperium: Fourth Edition"
89,45,6,324856,"The Crew: Mission Deep Sea"
89,46,5,210296,"DinoGenics"
89,47,4,246684,"Smartphone Inc."
89,48,3,180205,"Trans-Siberian Railroad"
89,49,2,298047,"Marvel United"
89,50,1,280726,"Legacies"
90,1,50,342942,"Ark Nova"
90,2,49,155821,"Inis"
90,3,48,84876,"The Castles of Burgundy"
90,4,47,368061,"Zoo Vadis"
90,5,46,224517,"Brass: Birmingham"
90,6,45,240980,"Blood on the Clocktower"
90,7,44,182028,"Through the Ages: A New Story of Civilization"
90,8,43,12,"Ra"
90,9,42,129622,"Love Letter"
90,10,41,338960,"Slay the Spire: The Board Game"
90,11,40,316554,"Dune: Imperium"
90,12,39,177736,"A Feast for Odin"
90,13,38,124361,"Concordia"
90,14,37,205637,"Arkham Horror: The Card Game"
90,15,36,31260,"Agricola"
90,16,35,233078,"Twilight Imperium: Fourth Edition"
90,17,34,366013,"Heat: Pedal to the Metal"
90,18,33,244521,"Quacks"
90,19,32,161533,"Lisboa"
90,20,31,161936,"Pandemic Legacy: Season 1"
90,21,30,321608,"Hegemony: Lead Your Class to Victory"
90,22,29,420805,"Black Forest"
90,23,28,178900,"Codenames"
90,24,27,266507,"Clank! Legacy: Acquisitions Incorporated"
90,25,26,284083,"The Crew: The Quest for Planet Nine"
90,26,25,371942,"The White Castle"
90,27,24,383179,"Age of Innovation"
90,28,23,332686,"John Company: Second Edition"
90,29,22,92415,"Skull"
90,30,21,233867,"Welcome To..."
90,31,20,118,"Modern Art"
90,32,19,359871,"Arcs"
90,33,18,93,"El Grande"
90,34,17,391163,"Forest Shuffle"
90,35,16,115746,"War of the Ring: Second Edition"
90,36,15,169786,"Scythe"
90,37,14,359970,"Challengers!"
90,38,13,28143,"Race for the Galaxy"
90,39,12,39463,"Cosmic Encounter"
90,40,11,385610,"Kutná Hora: The City of Silver"
90,41,10,279537,"The Search for Planet X"
90,42,9,411567,"The Gang"
90,43,8,317985,"Beyond the Sun"
90,44,7,150145,"Skull King"
90,45,6,193738,"Great Western Trail"
90,46,5,31481,"Galaxy Trucker"
90,47,4,332800,"Summoner Wars (Second Edition)"
90,48,3,258779,"Planet Unknown"
90,49,2,162886,"Spirit Island"
90,50,1,291453,"SCOUT"
91,1,50,4098,"Age of Steam"
91,2,49,342942,"Ark Nova"
91,3,48,224517,"Brass: Birmingham"
91,4,47,167791,"Terraforming Mars"
91,5,46,28720,"Brass: Lancashire"
91,6,45,193738,"Great Western Trail"
91,7,44,233078,"Twilight Imperium: Fourth Edition"
91,8,43,161533,"Lisboa"
91,9,42,170216,"Blood Rage"
91,10,41,347305,"Inventions: Evolution of Ideas"
91,11,40,124361,"Concordia"
91,12,39,310873,"Carnegie"
91,13,38,128621,"Viticulture"
91,14,37,184267,"On Mars"
91,15,36,286096,"Tapestry"
91,16,35,280480,"Crystal Palace"
91,17,34,125153,"The Gallerist"
91,18,33,109276,"Kanban: Driver's Edition"
91,19,32,217372,"The Quest for El Dorado"
91,20,31,199792,"Everdell"
91,21,30,144344,"Rococo"
91,22,29,126163,"Tzolk'in: The Mayan Calendar"
91,23,28,177736,"A Feast for Odin"
91,24,27,175914,"Food Chain Magnate"
91,25,26,14996,"Ticket to Ride: Europe"
91,26,25,312484,"Lost Ruins of Arnak"
91,27,24,359871,"Arcs"
91,28,23,205059,"Mansions of Madness: Second Edition"
91,29,22,120677,"Terra Mystica"
91,30,21,161936,"Pandemic Legacy: Season 1"
91,31,20,12,"Ra"
91,32,19,164928,"Orléans"
91,33,18,256960,"Pax Pamir: Second Edition"
91,34,17,400314,"Apiary"
91,35,16,266192,"Wingspan"
91,36,15,84876,"The Castles of Burgundy"
91,37,14,93,"El Grande"
91,38,13,102680,"Trajan"
91,39,12,31260,"Agricola"
91,40,11,201808,"Clank!: A Deck-Building Adventure"
91,41,10,285967,"Ankh: Gods of Egypt"
91,42,9,256730,"Pipeline"
91,43,8,155821,"Inis"
91,44,7,366013,"Heat: Pedal to the Metal"
91,45,6,169786,"Scythe"
91,46,5,230802,"Azul"
91,47,4,37111,"Battlestar Galactica: The Board Game"
91,48,3,3076,"Puerto Rico"
91,49,2,298231,"Skyrise"
91,50,1,237182,"Root"
92,1,50,182028,"Through the Ages: A New Story of Civilization"
92,2,49,28143,"Race for the Galaxy"
92,3,48,224517,"Brass: Birmingham"
92,4,47,12333,"Twilight Struggle"
92,5,46,281655,"High Frontier 4 All"
92,6,45,36218,"Dominion"
92,7,44,169786,"Scythe"
92,8,43,182134,"Evolution: Climate"
92,9,42,68448,"7 Wonders"
92,10,41,12493,"Twilight Imperium: Third Edition"
92,11,40,31260,"Agricola"
92,12,39,2651,"Power Grid"
92,13,38,40692,"Small World"
92,14,37,77130,"Sid Meier's Civilization: The Board Game"
92,15,36,237182,"Root"
92,16,35,11,"Bohnanza"
92,17,34,13,"CATAN"
92,18,33,9209,"Ticket to Ride"
92,19,32,170216,"Blood Rage"
92,20,31,167791,"Terraforming Mars"
92,21,30,129622,"Love Letter"
92,22,29,2680,"Stock Ticker"
92,23,28,5800,"The Graingrowin' Game"
92,24,27,5195,"The Farming Game"
92,25,26,1501,"Masterpiece"
92,26,25,21723,"Biogenics: The Game of a Lifetime"
92,27,24,2952,"Trivial Pursuit: Genus Edition"
92,28,23,171,"Chess"
92,29,22,521,"Crokinole"
92,30,21,2386,"Chinese Checkers"
93,1,50,161533,"Lisboa"
93,2,49,229853,"Teotihuacan: City of Gods"
93,3,48,125153,"The Gallerist"
93,4,47,84876,"The Castles of Burgundy"
93,5,46,400602,"Civolution"
93,6,45,296151,"Viscounts of the West Kingdom"
93,7,44,350316,"Wayfarers of the South Tigris"
93,8,43,380607,"Great Western Trail: New Zealand"
93,9,42,146886,"La Granja"
93,10,41,297030,"Tekhenu: Obelisk of the Sun"
93,11,40,220308,"Gaia Project"
93,12,39,351913,"Tiletum"
93,13,38,196340,"Yokohama"
93,14,37,342942,"Ark Nova"
93,15,36,167791,"Terraforming Mars"
93,16,35,42052,"Vinhos"
93,17,34,266810,"Paladins of the West Kingdom"
93,18,33,317985,"Beyond the Sun"
93,19,32,310873,"Carnegie"
93,20,31,378387,"Inventors of the South Tigris"
93,21,30,126163,"Tzolk'in: The Mayan Calendar"
93,22,29,193738,"Great Western Trail"
93,23,28,367041,"Scholars of the South Tigris"
93,24,27,12,"Ra"
93,25,26,383607,"Barcelona"
93,26,25,342810,"Marrakesh"
93,27,24,314582,"Amsterdam"
93,28,23,286096,"Tapestry"
93,29,22,312484,"Lost Ruins of Arnak"
93,30,21,308765,"Praga Caput Regni"
93,31,20,397385,"Pirates of Maracaibo"
93,32,19,358661,"Andromeda's Edge"
93,33,18,230802,"Azul"
93,34,17,356952,"Empire's End"
93,35,16,332772,"Revive"
93,36,15,169786,"Scythe"
93,37,14,227935,"Wonderland's War"
93,38,13,329839,"So Clover!"
93,39,12,254640,"Just One"
93,40,11,185343,"Anachrony"
93,41,10,351526,"Encyclopedia"
93,42,9,157354,"Five Tribes: The Djinns of Naqala"
